type,time,latitude,longitude,altitude (m),name,desc
T,2019-07-25 12:22:24,49.200790264,20.069707576,1397.8,,
T,2019-07-25 12:22:25,49.200798478,20.069716042,1397.8,,
T,2019-07-25 12:22:26,49.200804010,20.069728699,1397.8,,
T,2019-07-25 12:22:28,49.200792359,20.069789719,1397.2,,
T,2019-07-25 12:22:29,49.200802585,20.069795167,1397.4,,
T,2019-07-25 12:22:30,49.200805686,20.069803717,1397.4,,
T,2019-07-25 12:22:31,49.200808452,20.069819055,1397.2,,
T,2019-07-25 12:22:34,49.200818092,20.069879070,1397.0,,
T,2019-07-25 12:22:37,49.200815661,20.069918968,1396.8,,
T,2019-07-25 12:22:38,49.200823288,20.069916705,1397.0,,
T,2019-07-25 12:22:41,49.200782217,20.070042768,1396.4,,
T,2019-07-25 12:22:42,49.200805519,20.070044277,1396.6,,
T,2019-07-25 12:22:45,49.200814236,20.070085684,1396.6,,
T,2019-07-25 12:22:46,49.200810632,20.070096664,1396.6,,
T,2019-07-25 12:22:50,49.200872658,20.069988957,1397.4,,
T,2019-07-25 12:22:56,49.200870059,20.069990214,1397.4,,
T,2019-07-25 12:22:59,49.200873664,20.069980323,1397.4,,
T,2019-07-25 12:23:04,49.200901994,20.069923326,1398.0,,
T,2019-07-25 12:23:07,49.200891517,20.069933720,1397.8,,
T,2019-07-25 12:23:12,49.200930828,20.069878483,1398.6,,
T,2019-07-25 12:23:15,49.200971648,20.069844285,1399.4,,
T,2019-07-25 12:23:18,49.200969385,20.069874292,1399.2,,
T,2019-07-25 12:23:19,49.200976929,20.069872951,1399.4,,
T,2019-07-25 12:23:23,49.201001069,20.069885273,1399.6,,
T,2019-07-25 12:23:28,49.201069046,20.069932966,1400.4,,
T,2019-07-25 12:23:33,49.201080864,20.070027765,1400.2,,
T,2019-07-25 12:23:37,49.201127971,20.070057856,1400.8,,
T,2019-07-25 12:23:39,49.201141046,20.070076548,1401.0,,
T,2019-07-25 12:23:42,49.201148087,20.070112003,1400.8,,
T,2019-07-25 12:23:44,49.201162420,20.070132203,1401.0,,
T,2019-07-25 12:23:45,49.201176921,20.070132203,1401.2,,
T,2019-07-25 12:23:47,49.201208772,20.070140418,1401.6,,
T,2019-07-25 12:23:49,49.201206760,20.070179645,1401.4,,
T,2019-07-25 12:23:51,49.201187566,20.070230188,1401.0,,
T,2019-07-25 12:23:52,49.201174658,20.070266230,1400.8,,
T,2019-07-25 12:23:53,49.201167198,20.070291292,1400.6,,
T,2019-07-25 12:23:58,49.201158984,20.070363041,1400.4,,
T,2019-07-25 12:24:00,49.201167114,20.070364634,1400.6,,
T,2019-07-25 12:24:04,49.201185638,20.070348373,1400.8,,
T,2019-07-25 12:24:06,49.201173568,20.070389779,1400.6,,
T,2019-07-25 12:24:08,49.201165354,20.070428923,1400.4,,
T,2019-07-25 12:24:11,49.201184046,20.070451805,1400.6,,
T,2019-07-25 12:24:13,49.201187231,20.070474185,1400.8,,
T,2019-07-25 12:24:15,49.201190919,20.070482315,1400.8,,
T,2019-07-25 12:24:16,49.201186812,20.070505701,1400.8,,
T,2019-07-25 12:24:19,49.201198127,20.070530176,1400.8,,
T,2019-07-25 12:24:24,49.201163929,20.070631178,1400.6,,
T,2019-07-25 12:24:28,49.201182118,20.070636962,1400.8,,
T,2019-07-25 12:24:33,49.201172730,20.070727821,1401.0,,
T,2019-07-25 12:24:38,49.201175831,20.070813820,1401.0,,
T,2019-07-25 12:24:43,49.201166695,20.070865033,1401.0,,
T,2019-07-25 12:24:49,49.201165605,20.070908368,1400.8,,
T,2019-07-25 12:24:56,49.201169126,20.070940219,1400.8,,
T,2019-07-25 12:25:01,49.201278593,20.070791524,1401.8,,
T,2019-07-25 12:25:04,49.201262584,20.070819352,1401.6,,
T,2019-07-25 12:25:08,49.201208185,20.070911134,1401.2,,
T,2019-07-25 12:25:20,49.201199887,20.070924126,1401.0,,
T,2019-07-25 12:25:31,49.201404070,20.070704520,1402.4,,
T,2019-07-25 12:25:42,49.201486129,20.070511820,1402.6,,
T,2019-07-25 12:25:46,49.201530470,20.070467228,1402.8,,
T,2019-07-25 12:25:48,49.201533739,20.070498241,1402.8,,
T,2019-07-25 12:25:50,49.201506246,20.070578037,1402.8,,
T,2019-07-25 12:25:51,49.201452769,20.070670573,1402.6,,
T,2019-07-25 12:25:52,49.201410357,20.070730001,1402.4,,
T,2019-07-25 12:25:57,49.201424858,20.070703011,1402.4,,
T,2019-07-25 12:26:02,49.201309606,20.070893699,1402.0,,
T,2019-07-25 12:26:05,49.201408764,20.070723714,1402.4,,
T,2019-07-25 12:26:09,49.201477328,20.070628244,1402.6,,
T,2019-07-25 12:26:16,49.201416643,20.070742825,1402.4,,
T,2019-07-25 12:26:18,49.201394012,20.070774592,1402.4,,
T,2019-07-25 12:26:20,49.201412285,20.070748106,1402.4,,
T,2019-07-25 12:26:29,49.201473305,20.070769228,1402.6,,
T,2019-07-25 12:26:35,49.201511024,20.070780627,1402.8,,
T,2019-07-25 12:26:39,49.201479759,20.070886826,1402.6,,
T,2019-07-25 12:26:40,49.201485207,20.070903338,1402.6,,
T,2019-07-25 12:26:41,49.201491242,20.070912978,1402.6,,
T,2019-07-25 12:26:45,49.201561064,20.070885150,1403.0,,
T,2019-07-25 12:26:46,49.201578749,20.070877774,1403.0,,
T,2019-07-25 12:26:47,49.201585790,20.070887161,1403.0,,
T,2019-07-25 12:26:49,49.201610517,20.070878109,1402.8,,
T,2019-07-25 12:26:51,49.201625688,20.070892442,1402.6,,
T,2019-07-25 12:26:53,49.201624347,20.070929741,1402.8,,
T,2019-07-25 12:26:54,49.201629460,20.070922282,1402.6,,
T,2019-07-25 12:26:55,49.201633567,20.070905266,1402.6,,
T,2019-07-25 12:26:57,49.201657875,20.070869308,1402.4,,
T,2019-07-25 12:26:59,49.201681847,20.070874086,1402.2,,
T,2019-07-25 12:27:02,49.201705065,20.070860758,1402.2,,
T,2019-07-25 12:27:05,49.201730713,20.070824381,1402.0,,
T,2019-07-25 12:27:10,49.201794667,20.070761852,1402.0,,
T,2019-07-25 12:27:14,49.201812353,20.070718098,1402.2,,
T,2019-07-25 12:27:17,49.201839594,20.070698150,1402.0,,
T,2019-07-25 12:27:19,49.201857029,20.070697311,1402.0,,
T,2019-07-25 12:27:21,49.201857448,20.070712566,1402.0,,
T,2019-07-25 12:27:24,49.201875050,20.070709633,1402.0,,
T,2019-07-25 12:27:29,49.201906146,20.070674848,1401.8,,
T,2019-07-25 12:27:31,49.201920480,20.070670573,1401.8,,
T,2019-07-25 12:27:33,49.201915031,20.070696557,1401.6,,
T,2019-07-25 12:27:36,49.201923497,20.070703849,1401.6,,
T,2019-07-25 12:27:39,49.201953253,20.070672669,1401.4,,
T,2019-07-25 12:27:41,49.201942440,20.070701838,1401.4,,
T,2019-07-25 12:27:44,49.201938752,20.070729414,1401.4,,
T,2019-07-25 12:27:46,49.201983511,20.070683984,1401.2,,
T,2019-07-25 12:27:48,49.201993486,20.070685493,1401.2,,
T,2019-07-25 12:27:49,49.202004131,20.070677530,1401.2,,
T,2019-07-25 12:27:50,49.202011758,20.070675937,1401.0,,
T,2019-07-25 12:27:56,49.202102954,20.070584826,1401.0,,
T,2019-07-25 12:27:57,49.202111671,20.070582898,1401.0,,
T,2019-07-25 12:27:59,49.202122400,20.070573762,1401.0,,
T,2019-07-25 12:28:02,49.202145869,20.070563955,1401.0,,
T,2019-07-25 12:28:04,49.202191383,20.070534116,1400.8,,
T,2019-07-25 12:28:07,49.202230694,20.070536630,1400.2,,
T,2019-07-25 12:28:10,49.202289535,20.070498995,1400.6,,
T,2019-07-25 12:28:11,49.202316944,20.070476783,1400.8,,
T,2019-07-25 12:28:14,49.202376623,20.070436047,1401.2,,
T,2019-07-25 12:28:16,49.202406881,20.070412327,1401.2,,
T,2019-07-25 12:28:18,49.202434374,20.070403442,1401.0,,
T,2019-07-25 12:28:19,49.202443426,20.070406208,1401.0,,
T,2019-07-25 12:28:20,49.202469327,20.070399418,1400.8,,
T,2019-07-25 12:28:22,49.202487599,20.070391372,1400.6,,
T,2019-07-25 12:28:24,49.202534370,20.070364131,1400.2,,
T,2019-07-25 12:28:27,49.202636294,20.070237396,1401.0,,
T,2019-07-25 12:28:30,49.202653812,20.070259860,1400.6,,
T,2019-07-25 12:28:32,49.202675186,20.070276288,1400.4,,
T,2019-07-25 12:28:34,49.202689435,20.070292298,1400.0,,
T,2019-07-25 12:28:36,49.202699075,20.070313253,1399.8,,
T,2019-07-25 12:28:39,49.202732351,20.070314845,1399.8,,
T,2019-07-25 12:28:41,49.202773087,20.070271427,1400.4,,
T,2019-07-25 12:28:43,49.202810386,20.070239743,1400.8,,
T,2019-07-25 12:28:45,49.202839388,20.070227087,1401.0,,
T,2019-07-25 12:28:47,49.202884398,20.070209987,1401.2,,
T,2019-07-25 12:28:50,49.202907532,20.070237312,1400.8,,
T,2019-07-25 12:28:52,49.202913651,20.070268493,1400.4,,
T,2019-07-25 12:28:55,49.202937875,20.070260279,1400.6,,
T,2019-07-25 12:28:56,49.202947430,20.070260279,1400.6,,
T,2019-07-25 12:28:58,49.202967044,20.070267068,1400.4,,
T,2019-07-25 12:29:00,49.202998979,20.070261536,1401.0,,
T,2019-07-25 12:29:05,49.203096628,20.070256172,1402.8,,
T,2019-07-25 12:29:06,49.203119511,20.070262039,1403.2,,
T,2019-07-25 12:29:07,49.203132419,20.070279725,1403.2,,
T,2019-07-25 12:29:08,49.203152200,20.070288610,1403.4,,
T,2019-07-25 12:29:11,49.203202073,20.070299506,1404.0,,
T,2019-07-25 12:29:12,49.203228727,20.070286347,1404.8,,
T,2019-07-25 12:29:14,49.203251442,20.070299758,1405.0,,
T,2019-07-25 12:29:15,49.203266781,20.070293304,1405.4,,
T,2019-07-25 12:29:19,49.203341128,20.070311911,1406.8,,
T,2019-07-25 12:29:22,49.203405669,20.070312666,1408.2,,
T,2019-07-25 12:29:24,49.203422349,20.070337141,1408.2,,
T,2019-07-25 12:29:25,49.203428719,20.070359102,1408.0,,
T,2019-07-25 12:29:28,49.203463420,20.070404196,1408.0,,
T,2019-07-25 12:29:31,49.203474149,20.070440322,1407.8,,
T,2019-07-25 12:29:33,49.203487979,20.070471419,1407.6,,
T,2019-07-25 12:29:36,49.203506419,20.070501091,1407.6,,
T,2019-07-25 12:29:38,49.203531314,20.070510395,1408.0,,
T,2019-07-25 12:29:39,49.203535002,20.070525650,1407.8,,
T,2019-07-25 12:29:40,49.203550927,20.070537971,1408.0,,
T,2019-07-25 12:29:45,49.203631226,20.070567727,1409.0,,
T,2019-07-25 12:29:47,49.203647235,20.070586838,1409.0,,
T,2019-07-25 12:29:49,49.203662323,20.070626065,1408.6,,
T,2019-07-25 12:29:50,49.203670369,20.070653390,1408.4,,
T,2019-07-25 12:29:52,49.203704819,20.070669064,1408.8,,
T,2019-07-25 12:29:53,49.203725439,20.070666969,1409.2,,
T,2019-07-25 12:29:54,49.203745304,20.070670741,1409.6,,
T,2019-07-25 12:29:55,49.203755613,20.070691360,1409.4,,
T,2019-07-25 12:29:57,49.203775227,20.070721870,1409.2,,
T,2019-07-25 12:29:58,49.203774305,20.070749111,1408.6,,
T,2019-07-25 12:30:01,49.203776987,20.070833014,1406.4,,
T,2019-07-25 12:30:04,49.203768270,20.070991432,1402.6,,
T,2019-07-25 12:30:06,49.203775898,20.071061756,1401.6,,
T,2019-07-25 12:30:07,49.203786543,20.071083885,1401.4,,
T,2019-07-25 12:30:10,49.203789812,20.071209110,1399.6,,
T,2019-07-25 12:30:11,49.203781933,20.071249092,1399.0,,
T,2019-07-25 12:30:13,49.203783944,20.071298042,1398.6,,
T,2019-07-25 12:30:14,49.203811772,20.071282452,1399.0,,
T,2019-07-25 12:30:15,49.203816550,20.071297036,1399.0,,
T,2019-07-25 12:30:18,49.203879246,20.071277842,1400.2,,
T,2019-07-25 12:30:21,49.203910427,20.071285637,1400.6,,
T,2019-07-25 12:30:23,49.203932891,20.071276836,1401.2,,
T,2019-07-25 12:30:25,49.203943871,20.071290247,1401.2,,
T,2019-07-25 12:30:28,49.203983014,20.071284212,1402.0,,
T,2019-07-25 12:30:29,49.203989720,20.071293516,1402.0,,
T,2019-07-25 12:30:31,49.204018638,20.071293348,1402.6,,
T,2019-07-25 12:30:34,49.204043364,20.071311202,1402.8,,
T,2019-07-25 12:30:36,49.204030624,20.071377419,1401.8,,
T,2019-07-25 12:30:39,49.204043280,20.071443301,1401.4,,
T,2019-07-25 12:30:40,49.204045711,20.071472889,1401.2,,
T,2019-07-25 12:30:42,49.204044119,20.071542710,1400.4,,
T,2019-07-25 12:30:46,49.204064487,20.071685454,1399.8,,
T,2019-07-25 12:30:49,49.204084016,20.071738092,1399.6,,
T,2019-07-25 12:30:51,49.204104301,20.071793329,1399.6,,
T,2019-07-25 12:30:53,49.204043951,20.071938587,1397.8,,
T,2019-07-25 12:30:54,49.204059793,20.071957028,1397.8,,
T,2019-07-25 12:30:55,49.204079742,20.071957614,1398.0,,
T,2019-07-25 12:30:59,49.204066582,20.072079236,1397.0,,
T,2019-07-25 12:31:00,49.204073958,20.072106058,1397.0,,
T,2019-07-25 12:31:04,49.204113521,20.072164731,1396.8,,
T,2019-07-25 12:31:06,49.204126177,20.072201192,1396.8,,
T,2019-07-25 12:31:08,49.204138331,20.072252238,1396.6,,
T,2019-07-25 12:31:09,49.204133051,20.072291046,1396.4,,
T,2019-07-25 12:31:10,49.204144618,20.072293980,1396.6,,
T,2019-07-25 12:31:12,49.204166243,20.072293645,1396.6,,
T,2019-07-25 12:31:14,49.204217372,20.072238324,1397.0,,
T,2019-07-25 12:31:15,49.204236483,20.072227176,1397.4,,
T,2019-07-25 12:31:17,49.204269256,20.072225751,1397.6,,
T,2019-07-25 12:31:18,49.204277219,20.072242515,1397.6,,
T,2019-07-25 12:31:19,49.204282667,20.072263302,1397.4,,
T,2019-07-25 12:31:20,49.204298174,20.072264140,1397.6,,
T,2019-07-25 12:31:22,49.204332540,20.072259950,1398.0,,
T,2019-07-25 12:31:26,49.204363804,20.072314097,1397.8,,
T,2019-07-25 12:31:27,49.204386268,20.072309654,1397.8,,
T,2019-07-25 12:31:29,49.204415772,20.072318204,1397.8,,
T,2019-07-25 12:31:32,49.204450892,20.072353492,1397.6,,
T,2019-07-25 12:31:35,49.204492215,20.072369333,1397.6,,
T,2019-07-25 12:31:38,49.204521636,20.072443765,1396.8,,
T,2019-07-25 12:31:41,49.204537058,20.072531691,1396.0,,
T,2019-07-25 12:31:42,49.204529263,20.072574690,1395.6,,
T,2019-07-25 12:31:45,49.204547536,20.072640656,1395.2,,
T,2019-07-25 12:31:46,49.204558516,20.072643338,1395.2,,
T,2019-07-25 12:31:49,49.204585254,20.072659347,1395.0,,
T,2019-07-25 12:31:50,49.204581063,20.072702765,1394.6,,
T,2019-07-25 12:31:51,49.204569245,20.072759511,1394.0,,
T,2019-07-25 12:31:53,49.204537561,20.072884317,1392.8,,
T,2019-07-25 12:31:54,49.204537729,20.072914073,1392.6,,
T,2019-07-25 12:31:55,49.204560695,20.072924551,1392.4,,
T,2019-07-25 12:31:58,49.204637725,20.072874678,1392.6,,
T,2019-07-25 12:32:01,49.204704110,20.072844923,1393.0,,
T,2019-07-25 12:32:03,49.204722047,20.072873253,1392.6,,
T,2019-07-25 12:32:06,49.204761274,20.072894543,1392.4,,
T,2019-07-25 12:32:09,49.204771249,20.072970400,1391.8,,
T,2019-07-25 12:32:11,49.204770494,20.073041059,1391.2,,
T,2019-07-25 12:32:12,49.204777870,20.073072491,1391.0,,
T,2019-07-25 12:32:14,49.204804609,20.073110210,1390.8,,
T,2019-07-25 12:32:16,49.204828665,20.073146587,1390.4,,
T,2019-07-25 12:32:17,49.204843920,20.073162848,1390.4,,
T,2019-07-25 12:32:19,49.204868060,20.073200902,1390.2,,
T,2019-07-25 12:32:20,49.204884823,20.073213559,1390.0,,
T,2019-07-25 12:32:25,49.204975432,20.073279692,1389.6,,
T,2019-07-25 12:32:26,49.204971995,20.073320260,1389.4,,
T,2019-07-25 12:32:29,49.204991441,20.073340125,1389.2,,
T,2019-07-25 12:32:31,49.205014156,20.073353117,1389.2,,
T,2019-07-25 12:32:39,49.205086241,20.073479014,1388.4,,
T,2019-07-25 12:32:43,49.205157235,20.073489742,1388.2,,
T,2019-07-25 12:32:49,49.205206018,20.073539363,1388.2,,
T,2019-07-25 12:32:50,49.205209035,20.073561491,1388.2,,
T,2019-07-25 12:32:51,49.205219932,20.073573142,1388.2,,
T,2019-07-25 12:32:54,49.205260081,20.073602479,1388.4,,
T,2019-07-25 12:32:58,49.205349768,20.073611196,1388.6,,
T,2019-07-25 12:33:00,49.205351528,20.073659811,1388.6,,
T,2019-07-25 12:33:04,49.205421265,20.073667187,1389.0,,
T,2019-07-25 12:33:06,49.205445154,20.073678754,1389.2,,
T,2019-07-25 12:33:11,49.205527715,20.073721083,1389.6,,
T,2019-07-25 12:33:19,49.205612708,20.073774727,1390.0,,
T,2019-07-25 12:33:23,49.205676997,20.073777242,1390.4,,
T,2019-07-25 12:33:24,49.205689151,20.073779672,1390.4,,
T,2019-07-25 12:33:25,49.205702981,20.073775062,1390.6,,
T,2019-07-25 12:33:28,49.205753105,20.073773805,1391.0,,
T,2019-07-25 12:33:33,49.205828626,20.073775230,1391.6,,
T,2019-07-25 12:33:34,49.205840193,20.073784953,1391.4,,
T,2019-07-25 12:33:37,49.205874307,20.073813535,1391.4,,
T,2019-07-25 12:33:39,49.205902470,20.073810099,1391.6,,
T,2019-07-25 12:33:43,49.205964413,20.073809428,1392.2,,
T,2019-07-25 12:33:45,49.205990396,20.073793083,1392.4,,
T,2019-07-25 12:33:46,49.206000622,20.073802890,1392.4,,
T,2019-07-25 12:33:48,49.206026774,20.073806997,1392.6,,
T,2019-07-25 12:33:49,49.206048315,20.073796604,1392.8,,
T,2019-07-25 12:33:53,49.206132889,20.073771123,1393.8,,
T,2019-07-25 12:33:56,49.206163650,20.073790066,1393.6,,
T,2019-07-25 12:33:58,49.206177481,20.073798280,1393.6,,
T,2019-07-25 12:34:00,49.206194831,20.073809512,1393.6,,
T,2019-07-25 12:34:01,49.206204638,20.073815631,1393.6,,
T,2019-07-25 12:34:03,49.206222743,20.073821079,1393.6,,
T,2019-07-25 12:34:05,49.206254845,20.073818145,1394.0,,
T,2019-07-25 12:34:08,49.206290552,20.073810853,1394.2,,
T,2019-07-25 12:34:10,49.206318213,20.073808255,1394.4,,
T,2019-07-25 12:34:11,49.206327349,20.073818145,1394.2,,
T,2019-07-25 12:34:13,49.206355931,20.073800124,1394.2,,
T,2019-07-25 12:34:15,49.206401445,20.073778667,1394.6,,
T,2019-07-25 12:34:16,49.206417706,20.073790485,1394.2,,
T,2019-07-25 12:34:17,49.206429608,20.073812529,1393.8,,
T,2019-07-25 12:34:21,49.206441930,20.073929960,1391.8,,
T,2019-07-25 12:34:23,49.206454838,20.073962146,1391.2,,
T,2019-07-25 12:34:24,49.206475960,20.073974887,1390.8,,
T,2019-07-25 12:34:27,49.206508817,20.074032890,1389.8,,
T,2019-07-25 12:34:29,49.206482749,20.074093323,1389.4,,
T,2019-07-25 12:34:30,49.206491299,20.074099358,1389.4,,
T,2019-07-25 12:34:31,49.206508650,20.074098352,1389.2,,
T,2019-07-25 12:34:32,49.206528850,20.074079493,1389.2,,
T,2019-07-25 12:34:33,49.206559192,20.074062645,1389.0,,
T,2019-07-25 12:34:36,49.206624068,20.074038673,1389.0,,
T,2019-07-25 12:34:37,49.206649717,20.074026268,1389.2,,
T,2019-07-25 12:34:38,49.206659943,20.074030878,1389.0,,
T,2019-07-25 12:34:41,49.206640078,20.074099274,1388.2,,
T,2019-07-25 12:34:42,49.206661787,20.074089970,1388.2,,
T,2019-07-25 12:34:46,49.206764549,20.074031968,1388.6,,
T,2019-07-25 12:34:48,49.206792628,20.074031465,1388.6,,
T,2019-07-25 12:34:51,49.206834706,20.074029621,1388.4,,
T,2019-07-25 12:34:52,49.206844680,20.074033393,1388.4,,
T,2019-07-25 12:34:55,49.206874100,20.074048312,1388.0,,
T,2019-07-25 12:34:56,49.206892122,20.074053844,1388.0,,
T,2019-07-25 12:34:59,49.206918357,20.074080667,1387.6,,
T,2019-07-25 12:35:00,49.206930762,20.074071614,1387.6,,
T,2019-07-25 12:35:02,49.206960350,20.074047055,1388.0,,
T,2019-07-25 12:35:04,49.206994716,20.074035404,1388.2,,
T,2019-07-25 12:35:07,49.207017263,20.074067004,1387.8,,
T,2019-07-25 12:35:09,49.207034865,20.074101370,1387.2,,
T,2019-07-25 12:35:11,49.207047271,20.074148560,1386.6,,
T,2019-07-25 12:35:13,49.207083145,20.074164150,1386.4,,
T,2019-07-25 12:35:14,49.207108207,20.074163312,1386.4,,
T,2019-07-25 12:35:17,49.207152296,20.074167168,1386.4,,
T,2019-07-25 12:35:20,49.207183728,20.074195834,1386.2,,
T,2019-07-25 12:35:21,49.207198061,20.074200695,1386.2,,
T,2019-07-25 12:35:23,49.207222871,20.074220225,1386.2,,
T,2019-07-25 12:35:25,49.207239049,20.074238498,1386.0,,
T,2019-07-25 12:35:27,49.207253801,20.074261632,1385.8,,
T,2019-07-25 12:35:29,49.207269475,20.074283173,1385.6,,
T,2019-07-25 12:35:32,49.207274923,20.074350815,1384.6,,
T,2019-07-25 12:35:34,49.207293279,20.074390797,1384.2,,
T,2019-07-25 12:35:35,49.207309373,20.074403035,1384.2,,
T,2019-07-25 12:35:37,49.207335860,20.074410578,1384.2,,
T,2019-07-25 12:35:39,49.207372405,20.074425917,1384.2,,
T,2019-07-25 12:35:41,49.207418505,20.074416362,1384.8,,
T,2019-07-25 12:35:43,49.207446082,20.074429186,1384.6,,
T,2019-07-25 12:35:44,49.207465444,20.074425666,1384.6,,
T,2019-07-25 12:35:46,49.207529565,20.074394150,1385.0,,
T,2019-07-25 12:35:47,49.207550688,20.074397922,1385.0,,
T,2019-07-25 12:35:49,49.207597626,20.074366909,1385.4,,
T,2019-07-25 12:35:50,49.207606511,20.074377134,1385.2,,
T,2019-07-25 12:35:52,49.207631322,20.074396916,1385.0,,
T,2019-07-25 12:35:53,49.207626628,20.074428683,1384.6,,
T,2019-07-25 12:35:56,49.207621599,20.074543683,1382.8,,
T,2019-07-25 12:35:57,49.207625790,20.074559441,1382.6,,
T,2019-07-25 12:35:59,49.207706507,20.074491380,1383.6,,
T,2019-07-25 12:36:01,49.207775742,20.074468078,1383.4,,
T,2019-07-25 12:36:05,49.207830895,20.074602021,1381.0,,
T,2019-07-25 12:36:06,49.207841791,20.074634124,1380.6,,
T,2019-07-25 12:36:09,49.207836511,20.074729761,1379.2,,
T,2019-07-25 12:36:10,49.207840450,20.074753398,1378.8,,
T,2019-07-25 12:36:11,49.207842294,20.074783908,1378.4,,
T,2019-07-25 12:36:13,49.207864255,20.074820956,1377.6,,
T,2019-07-25 12:36:14,49.207878672,20.074830428,1377.4,,
T,2019-07-25 12:36:15,49.207890490,20.074844174,1377.2,,
T,2019-07-25 12:36:18,49.207922425,20.074869152,1376.6,,
T,2019-07-25 12:36:19,49.207926365,20.074892286,1376.2,,
T,2019-07-25 12:36:21,49.207955701,20.074887592,1376.0,,
T,2019-07-25 12:36:24,49.207977159,20.074935369,1375.0,,
T,2019-07-25 12:36:26,49.207995348,20.074974932,1374.2,,
T,2019-07-25 12:36:29,49.208026025,20.075008878,1373.2,,
T,2019-07-25 12:36:30,49.208034156,20.075020529,1372.8,,
T,2019-07-25 12:36:31,49.208047902,20.075029666,1372.6,,
T,2019-07-25 12:36:36,49.208106492,20.075106695,1370.6,,
T,2019-07-25 12:36:37,49.208120573,20.075123291,1370.0,,
T,2019-07-25 12:36:38,49.208125686,20.075158495,1369.4,,
T,2019-07-25 12:36:40,49.208149826,20.075190598,1368.8,,
T,2019-07-25 12:36:42,49.208179917,20.075202836,1368.4,,
T,2019-07-25 12:36:44,49.208215205,20.075225718,1368.0,,
T,2019-07-25 12:36:51,49.208282093,20.075437110,1365.8,,
T,2019-07-25 12:36:54,49.208314111,20.075451024,1365.4,,
T,2019-07-25 12:36:55,49.208340263,20.075466949,1365.0,,
T,2019-07-25 12:36:57,49.208365660,20.075468207,1364.8,,
T,2019-07-25 12:36:58,49.208389297,20.075453958,1364.8,,
T,2019-07-25 12:36:59,49.208402960,20.075462759,1364.6,,
T,2019-07-25 12:37:01,49.208430368,20.075506596,1364.0,,
T,2019-07-25 12:37:04,49.208456939,20.075556301,1363.2,,
T,2019-07-25 12:37:05,49.208459035,20.075574573,1363.0,,
T,2019-07-25 12:37:08,49.208552325,20.075519588,1363.0,,
T,2019-07-25 12:37:10,49.208603622,20.075473739,1363.0,,
T,2019-07-25 12:37:12,49.208649974,20.075446330,1363.0,,
T,2019-07-25 12:37:13,49.208657015,20.075452784,1363.0,,
T,2019-07-25 12:37:14,49.208658440,20.075476840,1362.6,,
T,2019-07-25 12:37:16,49.208651902,20.075507518,1362.4,,
T,2019-07-25 12:37:19,49.208681909,20.075511541,1362.2,,
T,2019-07-25 12:37:20,49.208685011,20.075527886,1362.0,,
T,2019-07-25 12:37:21,49.208683921,20.075544231,1361.8,,
T,2019-07-25 12:37:23,49.208675707,20.075567281,1361.6,,
T,2019-07-25 12:37:25,49.208697835,20.075539704,1361.6,,
T,2019-07-25 12:37:26,49.208713593,20.075528724,1361.6,,
T,2019-07-25 12:37:28,49.208756424,20.075504920,1361.6,,
T,2019-07-25 12:37:30,49.208801268,20.075483881,1361.6,,
T,2019-07-25 12:37:32,49.208835382,20.075460328,1361.2,,
T,2019-07-25 12:37:34,49.208896486,20.075407941,1361.0,,
T,2019-07-25 12:37:35,49.208910484,20.075408192,1360.8,,
T,2019-07-25 12:37:36,49.208919704,20.075399978,1360.6,,
T,2019-07-25 12:37:38,49.208929427,20.075399978,1360.6,,
T,2019-07-25 12:37:41,49.208934875,20.075392770,1360.4,,
T,2019-07-25 12:37:43,49.208954070,20.075398134,1360.2,,
T,2019-07-25 12:37:46,49.208991956,20.075392518,1359.6,,
T,2019-07-25 12:37:47,49.208983490,20.075424034,1359.6,,
T,2019-07-25 12:37:49,49.208976198,20.075443564,1359.4,,
T,2019-07-25 12:37:51,49.208989609,20.075427387,1359.4,,
T,2019-07-25 12:37:52,49.208997069,20.075428225,1359.4,,
T,2019-07-25 12:37:54,49.209057335,20.075366283,1359.0,,
T,2019-07-25 12:37:55,49.209074853,20.075355973,1358.8,,
T,2019-07-25 12:37:56,49.209067058,20.075379107,1358.6,,
T,2019-07-25 12:38:00,49.209122378,20.075336276,1358.4,,
T,2019-07-25 12:38:02,49.209150961,20.075324541,1358.2,,
T,2019-07-25 12:38:03,49.209154313,20.075336443,1358.0,,
T,2019-07-25 12:38:05,49.209191194,20.075347759,1357.6,,
T,2019-07-25 12:38:07,49.209205778,20.075369384,1357.2,,
T,2019-07-25 12:38:08,49.209202677,20.075399475,1357.0,,
T,2019-07-25 12:38:10,49.209222794,20.075416155,1356.6,,
T,2019-07-25 12:38:12,49.209251544,20.075416993,1356.4,,
T,2019-07-25 12:38:14,49.209288089,20.075434428,1355.8,,
T,2019-07-25 12:38:15,49.209323125,20.075416658,1355.6,,
T,2019-07-25 12:38:17,49.209370734,20.075406097,1355.6,,
T,2019-07-25 12:38:18,49.209397472,20.075391512,1356.0,,
T,2019-07-25 12:38:20,49.209457403,20.075357649,1357.2,,
T,2019-07-25 12:38:21,49.209476681,20.075356225,1357.4,,
T,2019-07-25 12:38:23,49.209503252,20.075372569,1357.4,,
T,2019-07-25 12:38:25,49.209539881,20.075403331,1357.4,,
T,2019-07-25 12:38:27,49.209547928,20.075505339,1355.8,,
T,2019-07-25 12:38:29,49.209569385,20.075535765,1355.4,,
T,2019-07-25 12:38:31,49.209618419,20.075528305,1356.2,,
