type,time,latitude,longitude,altitude (m),name,desc
T,2019-07-24 07:27:10,49.280108130,19.978309292,946.0,,
T,2019-07-24 07:27:15,49.280122044,19.978250116,945.8,,
T,2019-07-24 07:27:16,49.280123720,19.978249781,945.8,,
T,2019-07-24 07:27:17,49.280124139,19.978249110,945.8,,
T,2019-07-24 07:27:22,49.280120200,19.978254894,945.8,,
T,2019-07-24 07:27:29,49.280130425,19.978246847,945.6,,
T,2019-07-24 07:27:30,49.280128917,19.978247518,945.6,,
T,2019-07-24 07:27:31,49.280125313,19.978251206,945.8,,
T,2019-07-24 07:27:36,49.280116512,19.978275849,946.0,,
T,2019-07-24 07:27:37,49.280116512,19.978279117,946.0,,
T,2019-07-24 07:27:45,49.280099245,19.978273166,946.6,,
T,2019-07-24 07:27:50,49.280090528,19.978279453,946.8,,
T,2019-07-24 07:27:52,49.280085834,19.978309209,946.8,,
T,2019-07-24 07:27:53,49.280074770,19.978325889,947.0,,
T,2019-07-24 07:27:55,49.280069657,19.978331840,947.2,,
T,2019-07-24 07:27:57,49.280075608,19.978339132,947.0,,
T,2019-07-24 07:27:58,49.280089689,19.978350531,946.4,,
T,2019-07-24 07:28:04,49.280082984,19.978331337,946.8,,
T,2019-07-24 07:28:08,49.280035375,19.978296049,948.4,,
T,2019-07-24 07:28:09,49.280025735,19.978288002,948.8,,
T,2019-07-24 07:28:14,49.280010648,19.978293702,949.0,,
T,2019-07-24 07:28:19,49.280024143,19.978289343,948.8,,
T,2019-07-24 07:28:22,49.280007966,19.978265874,949.4,,
T,2019-07-24 07:28:24,49.280031687,19.978263360,948.8,,
T,2019-07-24 07:28:29,49.280098826,19.978313819,946.4,,
T,2019-07-24 07:28:35,49.280156577,19.978414318,944.0,,
T,2019-07-24 07:28:38,49.280141490,19.978446336,944.2,,
T,2019-07-24 07:28:39,49.280146686,19.978462011,943.8,,
T,2019-07-24 07:28:41,49.280141070,19.978470812,944.0,,
T,2019-07-24 07:28:43,49.280139562,19.978471063,944.0,,
T,2019-07-24 07:28:46,49.280154314,19.978498975,943.6,,
T,2019-07-24 07:28:48,49.280165210,19.978507608,943.2,,
T,2019-07-24 07:28:49,49.280166216,19.978519427,943.2,,
T,2019-07-24 07:28:53,49.280173760,19.978546500,943.0,,
T,2019-07-24 07:28:54,49.280174095,19.978554128,943.0,,
T,2019-07-24 07:28:57,49.280188931,19.978554714,942.8,,
T,2019-07-24 07:28:59,49.280173928,19.978541974,943.0,,
T,2019-07-24 07:29:01,49.280166468,19.978546416,943.2,,
T,2019-07-24 07:29:05,49.280163702,19.978562174,943.4,,
T,2019-07-24 07:29:06,49.280163115,19.978573238,943.4,,
T,2019-07-24 07:29:07,49.280164288,19.978585308,943.4,,
T,2019-07-24 07:29:08,49.280168731,19.978602910,943.2,,
T,2019-07-24 07:29:10,49.280183064,19.978623362,942.8,,
T,2019-07-24 07:29:11,49.280192284,19.978634594,942.6,,
T,2019-07-24 07:29:12,49.280195637,19.978651106,942.6,,
T,2019-07-24 07:29:19,49.280179460,19.978751857,942.6,,
T,2019-07-24 07:29:23,49.280129420,19.978812207,943.8,,
T,2019-07-24 07:29:28,49.280042415,19.978874987,945.6,,
T,2019-07-24 07:29:29,49.280023975,19.978896612,946.0,,
T,2019-07-24 07:29:31,49.280014168,19.978905665,946.2,,
T,2019-07-24 07:29:33,49.279996734,19.978924105,946.6,,
T,2019-07-24 07:29:34,49.279983826,19.978925530,946.8,,
T,2019-07-24 07:29:35,49.279967481,19.978930894,947.2,,
T,2019-07-24 07:29:36,49.279952813,19.978924692,947.4,,
T,2019-07-24 07:29:38,49.279937139,19.978942713,947.8,,
T,2019-07-24 07:29:39,49.279926829,19.978958387,948.4,,
T,2019-07-24 07:29:40,49.279922638,19.978964925,948.6,,
T,2019-07-24 07:29:42,49.279904868,19.978986802,949.8,,
T,2019-07-24 07:29:44,49.279896906,19.978982527,950.0,,
T,2019-07-24 07:29:45,49.279901432,19.978990406,949.8,,
T,2019-07-24 07:29:48,49.279877879,19.979008595,950.0,,
T,2019-07-24 07:29:52,49.279866815,19.979047067,950.0,,
T,2019-07-24 07:29:55,49.279856253,19.979072129,950.2,,
T,2019-07-24 07:29:57,49.279826079,19.979100460,951.0,,
T,2019-07-24 07:30:00,49.279796742,19.979151757,951.6,,
T,2019-07-24 07:30:01,49.279781654,19.979156032,951.8,,
T,2019-07-24 07:30:02,49.279773105,19.979162235,952.0,,
T,2019-07-24 07:30:04,49.279751144,19.979165001,952.4,,
T,2019-07-24 07:30:05,49.279731782,19.979160978,952.8,,
T,2019-07-24 07:30:07,49.279698338,19.979177909,953.0,,
T,2019-07-24 07:30:08,49.279676042,19.979191320,953.2,,
T,2019-07-24 07:30:10,49.279622231,19.979200205,955.4,,
T,2019-07-24 07:30:13,49.279576298,19.979226273,957.2,,
T,2019-07-24 07:30:17,49.279564563,19.979300871,955.4,,
T,2019-07-24 07:30:18,49.279563138,19.979299698,955.6,,
T,2019-07-24 07:30:19,49.279566910,19.979315540,955.2,,
T,2019-07-24 07:30:23,49.279538915,19.979367340,955.4,,
T,2019-07-24 07:30:25,49.279502956,19.979378153,956.6,,
T,2019-07-24 07:30:26,49.279498598,19.979395252,956.4,,
T,2019-07-24 07:30:30,49.279494323,19.979464822,955.0,,
T,2019-07-24 07:30:33,49.279482923,19.979493320,954.6,,
T,2019-07-24 07:30:36,49.279437494,19.979526931,955.0,,
T,2019-07-24 07:30:38,49.279440260,19.979529614,954.8,,
T,2019-07-24 07:30:40,49.279418215,19.979557861,954.6,,
T,2019-07-24 07:30:44,49.279387454,19.979570601,955.0,,
T,2019-07-24 07:30:45,49.279377060,19.979562806,955.6,,
T,2019-07-24 07:30:46,49.279371863,19.979557861,955.8,,
T,2019-07-24 07:30:49,49.279357949,19.979555598,956.4,,
T,2019-07-24 07:30:52,49.279331127,19.979582084,956.2,,
T,2019-07-24 07:30:53,49.279304976,19.979597759,956.6,,
T,2019-07-24 07:30:56,49.279276980,19.979612678,957.0,,
T,2019-07-24 07:31:00,49.279227778,19.979640171,957.6,,
T,2019-07-24 07:31:03,49.279195592,19.979664143,957.8,,
T,2019-07-24 07:31:06,49.279170530,19.979688535,957.8,,
T,2019-07-24 07:31:07,49.279159969,19.979700102,957.8,,
T,2019-07-24 07:31:11,49.279090483,19.979723739,958.6,,
T,2019-07-24 07:31:12,49.279080005,19.979740754,958.6,,
T,2019-07-24 07:31:13,49.279065756,19.979753746,958.6,,
T,2019-07-24 07:31:14,49.279052513,19.979762798,958.6,,
T,2019-07-24 07:31:16,49.279049831,19.979779143,958.4,,
T,2019-07-24 07:31:18,49.279043460,19.979784759,958.4,,
T,2019-07-24 07:31:19,49.279038934,19.979805211,957.8,,
T,2019-07-24 07:31:21,49.279016638,19.979844186,957.0,,
T,2019-07-24 07:31:23,49.278984452,19.979863381,957.0,,
T,2019-07-24 07:31:25,49.278956456,19.979881067,957.2,,
T,2019-07-24 07:31:27,49.278923683,19.979887437,957.6,,
T,2019-07-24 07:31:28,49.278904656,19.979888946,958.0,,
T,2019-07-24 07:31:31,49.278836763,19.979910068,958.6,,
T,2019-07-24 07:31:32,49.278824776,19.979908224,959.0,,
T,2019-07-24 07:31:35,49.278806252,19.979947787,958.4,,
T,2019-07-24 07:31:36,49.278791165,19.979971256,958.2,,
T,2019-07-24 07:31:40,49.278748166,19.979989612,958.8,,
T,2019-07-24 07:31:42,49.278718913,19.980016602,958.8,,
T,2019-07-24 07:31:44,49.278674405,19.980028672,959.4,,
T,2019-07-24 07:31:45,49.278669041,19.980033701,959.4,,
T,2019-07-24 07:31:46,49.278666526,19.980048789,959.0,,
T,2019-07-24 07:31:50,49.278638279,19.980090866,958.4,,
T,2019-07-24 07:31:51,49.278658144,19.980110396,957.6,,
T,2019-07-24 07:31:53,49.278671890,19.980157670,956.6,,
T,2019-07-24 07:31:56,49.278601315,19.980182480,957.6,,
T,2019-07-24 07:31:57,49.278584970,19.980190191,957.6,,
T,2019-07-24 07:31:59,49.278573319,19.980204105,957.4,,
T,2019-07-24 07:32:02,49.278553706,19.980227742,957.2,,
T,2019-07-24 07:32:03,49.278540211,19.980227407,957.4,,
T,2019-07-24 07:32:07,49.278479191,19.980246183,957.8,,
T,2019-07-24 07:32:09,49.278463600,19.980268311,957.4,,
T,2019-07-24 07:32:10,49.278457230,19.980291529,957.2,,
T,2019-07-24 07:32:14,49.278436946,19.980332097,956.6,,
T,2019-07-24 07:32:16,49.278398054,19.980322542,957.2,,
T,2019-07-24 07:32:21,49.278268721,19.980316171,958.8,,
T,2019-07-24 07:32:22,49.278277187,19.980312148,958.8,,
T,2019-07-24 07:32:24,49.278293448,19.980317596,958.4,,
T,2019-07-24 07:32:25,49.278283976,19.980338383,958.2,,
T,2019-07-24 07:32:27,49.278254472,19.980377611,957.8,,
T,2019-07-24 07:32:29,49.278245168,19.980402337,957.4,,
T,2019-07-24 07:32:30,49.278243994,19.980406445,957.4,,
T,2019-07-24 07:32:33,49.278222285,19.980422454,957.4,,
T,2019-07-24 07:32:34,49.278215915,19.980426561,957.4,,
T,2019-07-24 07:32:38,49.278163360,19.980461011,957.6,,
T,2019-07-24 07:32:42,49.278123043,19.980481630,957.8,,
T,2019-07-24 07:32:44,49.278083146,19.980515577,958.0,,
T,2019-07-24 07:32:45,49.278076105,19.980528066,957.8,,
T,2019-07-24 07:32:47,49.278048025,19.980536783,958.0,,
T,2019-07-24 07:32:49,49.278021371,19.980541226,958.2,,
T,2019-07-24 07:32:52,49.277946940,19.980550362,958.6,,
T,2019-07-24 07:32:54,49.277914083,19.980537035,959.0,,
T,2019-07-24 07:32:55,49.277908802,19.980558828,958.8,,
T,2019-07-24 07:32:59,49.277906539,19.980634181,957.8,,
T,2019-07-24 07:33:02,49.277882399,19.980643485,957.6,,
T,2019-07-24 07:33:04,49.277867228,19.980644071,957.6,,
T,2019-07-24 07:33:09,49.277799083,19.980661338,957.4,,
T,2019-07-24 07:33:12,49.277744181,19.980697632,957.0,,
T,2019-07-24 07:33:17,49.277695650,19.980716240,956.8,,
T,2019-07-24 07:33:20,49.277659105,19.980739290,956.6,,
T,2019-07-24 07:33:22,49.277636893,19.980760831,956.4,,
T,2019-07-24 07:33:23,49.277620297,19.980771979,956.4,,
T,2019-07-24 07:33:28,49.277600013,19.980832748,956.0,,
T,2019-07-24 07:33:31,49.277572604,19.980844231,956.0,,
T,2019-07-24 07:33:32,49.277564809,19.980838280,956.0,,
T,2019-07-24 07:33:33,49.277556678,19.980835430,955.8,,
T,2019-07-24 07:33:35,49.277530778,19.980843896,955.8,,
T,2019-07-24 07:33:37,49.277517786,19.980839789,955.8,,
T,2019-07-24 07:33:38,49.277516026,19.980837358,955.8,,
T,2019-07-24 07:33:42,49.277481828,19.980830234,955.6,,
T,2019-07-24 07:33:43,49.277478475,19.980833502,955.6,,
T,2019-07-24 07:33:44,49.277483253,19.980843393,955.6,,
T,2019-07-24 07:33:47,49.277485516,19.980849680,955.6,,
T,2019-07-24 07:33:48,49.277483085,19.980850182,955.6,,
T,2019-07-24 07:33:49,49.277478391,19.980848674,955.6,,
T,2019-07-24 07:33:51,49.277462550,19.980862504,955.4,,
T,2019-07-24 07:33:53,49.277421730,19.980861247,955.4,,
T,2019-07-24 07:33:54,49.277404714,19.980860408,955.6,,
T,2019-07-24 07:33:57,49.277397674,19.980869126,955.6,,
T,2019-07-24 07:33:59,49.277403792,19.980875831,955.6,,
T,2019-07-24 07:34:00,49.277404547,19.980869712,955.6,,
T,2019-07-24 07:34:01,49.277398176,19.980854625,955.6,,
T,2019-07-24 07:34:05,49.277338665,19.980843393,956.2,,
T,2019-07-24 07:34:06,49.277309999,19.980836269,956.4,,
T,2019-07-24 07:34:08,49.277300024,19.980836436,956.4,,
T,2019-07-24 07:34:11,49.277283931,19.980832329,956.6,,
T,2019-07-24 07:34:13,49.277262809,19.980826546,956.8,,
T,2019-07-24 07:34:14,49.277251242,19.980825540,956.8,,
T,2019-07-24 07:34:16,49.277223162,19.980828641,957.0,,
T,2019-07-24 07:34:17,49.277220564,19.980823360,957.0,,
T,2019-07-24 07:34:20,49.277183097,19.980811710,957.4,,
T,2019-07-24 07:34:21,49.277154766,19.980810368,957.6,,
T,2019-07-24 07:34:23,49.277144037,19.980811374,957.6,,
T,2019-07-24 07:34:25,49.277130123,19.980797712,957.8,,
T,2019-07-24 07:34:27,49.277122580,19.980791342,958.0,,
T,2019-07-24 07:34:31,49.277059380,19.980796203,958.4,,
T,2019-07-24 07:34:32,49.277056614,19.980798718,958.4,,
T,2019-07-24 07:34:33,49.277046137,19.980809279,958.4,,
T,2019-07-24 07:34:34,49.277034318,19.980808189,958.4,,
T,2019-07-24 07:34:37,49.276976231,19.980779691,959.0,,
T,2019-07-24 07:34:39,49.276966760,19.980769884,959.2,,
T,2019-07-24 07:34:41,49.276944967,19.980775416,959.4,,
T,2019-07-24 07:34:43,49.276942117,19.980761167,959.4,,
T,2019-07-24 07:34:44,49.276928287,19.980780696,959.6,,
T,2019-07-24 07:34:45,49.276916552,19.980773656,959.6,,
T,2019-07-24 07:34:47,49.276898112,19.980794527,959.8,,
T,2019-07-24 07:34:51,49.276849078,19.980822857,960.0,,
T,2019-07-24 07:34:54,49.276827872,19.980822355,960.0,,
T,2019-07-24 07:34:57,49.276803061,19.980835095,960.0,,
T,2019-07-24 07:34:58,49.276797362,19.980831072,960.0,,
T,2019-07-24 07:35:00,49.276776994,19.980820678,960.0,,
T,2019-07-24 07:35:01,49.276755452,19.980817745,960.0,,
T,2019-07-24 07:35:06,49.276651936,19.980797376,960.0,,
T,2019-07-24 07:35:10,49.276604662,19.980784049,960.0,,
T,2019-07-24 07:35:12,49.276591418,19.980784552,960.2,,
T,2019-07-24 07:35:15,49.276558897,19.980771979,960.6,,
T,2019-07-24 07:35:19,49.276526626,19.980756808,961.2,,
T,2019-07-24 07:35:22,49.276491590,19.980769549,961.6,,
T,2019-07-24 07:35:26,49.276447920,19.980764603,962.2,,
T,2019-07-24 07:35:32,49.276384218,19.980785642,963.0,,
T,2019-07-24 07:35:39,49.276296543,19.980774159,964.4,,
T,2019-07-24 07:35:40,49.276294280,19.980784804,964.4,,
T,2019-07-24 07:35:42,49.276290508,19.980789665,964.4,,
T,2019-07-24 07:35:43,49.276286485,19.980792850,964.4,,
T,2019-07-24 07:35:46,49.276251113,19.980804250,965.2,,
T,2019-07-24 07:35:47,49.276237451,19.980804669,965.6,,
T,2019-07-24 07:35:48,49.276225297,19.980808776,965.8,,
T,2019-07-24 07:35:49,49.276212053,19.980807519,966.0,,
T,2019-07-24 07:35:51,49.276193865,19.980805758,966.4,,
T,2019-07-24 07:35:52,49.276191015,19.980805004,966.6,,
T,2019-07-24 07:35:53,49.276185734,19.980803579,966.6,,
T,2019-07-24 07:35:55,49.276169557,19.980825288,967.0,,
T,2019-07-24 07:35:58,49.276126809,19.980819589,967.8,,
T,2019-07-24 07:36:03,49.276066627,19.980800562,969.2,,
T,2019-07-24 07:36:04,49.276050534,19.980810201,969.6,,
T,2019-07-24 07:36:09,49.276001165,19.980820594,970.2,,
T,2019-07-24 07:36:15,49.275934026,19.980811374,971.2,,
T,2019-07-24 07:36:19,49.275867976,19.980812045,972.2,,
T,2019-07-24 07:36:23,49.275822211,19.980830485,972.8,,
T,2019-07-24 07:36:26,49.275784912,19.980843728,973.2,,
T,2019-07-24 07:36:28,49.275760017,19.980825204,973.6,,
T,2019-07-24 07:36:32,49.275708301,19.980836017,973.6,,
T,2019-07-24 07:36:33,49.275705786,19.980832832,973.8,,
T,2019-07-24 07:36:36,49.275677875,19.980843980,973.8,,
T,2019-07-24 07:36:39,49.275638647,19.980848841,974.0,,
T,2019-07-24 07:36:41,49.275615597,19.980872311,973.8,,
T,2019-07-24 07:36:44,49.275597828,19.980898965,973.8,,
T,2019-07-24 07:36:45,49.275591122,19.980899133,973.8,,
T,2019-07-24 07:36:47,49.275554661,19.980900306,974.0,,
T,2019-07-24 07:36:50,49.275512751,19.980898546,974.2,,
T,2019-07-24 07:36:54,49.275477463,19.980920842,974.2,,
T,2019-07-24 07:36:56,49.275454329,19.980930397,974.2,,
T,2019-07-24 07:36:58,49.275416695,19.980948670,974.4,,
T,2019-07-24 07:37:01,49.275374534,19.980952609,974.4,,
T,2019-07-24 07:37:02,49.275372354,19.980952861,974.4,,
T,2019-07-24 07:37:04,49.275349136,19.980956716,974.6,,
T,2019-07-24 07:37:06,49.275323991,19.980953196,974.6,,
T,2019-07-24 07:37:08,49.275304461,19.980939450,974.8,,
T,2019-07-24 07:37:11,49.275288368,19.980921512,975.0,,
T,2019-07-24 07:37:16,49.275216786,19.980914053,975.2,,
T,2019-07-24 07:37:17,49.275208153,19.980921932,975.2,,
T,2019-07-24 07:37:20,49.275179319,19.980931319,975.2,,
T,2019-07-24 07:37:21,49.275174458,19.980921512,975.2,,
T,2019-07-24 07:37:23,49.275154760,19.980931152,975.2,,
T,2019-07-24 07:37:28,49.275074126,19.980972391,975.6,,
T,2019-07-24 07:37:29,49.275063984,19.980981778,975.6,,
T,2019-07-24 07:37:32,49.275027020,19.980980353,975.6,,
T,2019-07-24 07:37:34,49.275012519,19.980963841,975.8,,
T,2019-07-24 07:37:40,49.274898442,19.980940036,976.0,,
T,2019-07-24 07:37:44,49.274845719,19.980918327,976.0,,
T,2019-07-24 07:37:45,49.274833230,19.980915729,976.0,,
T,2019-07-24 07:37:46,49.274816215,19.980913969,976.0,,
T,2019-07-24 07:37:47,49.274803307,19.980911706,976.0,,
T,2019-07-24 07:37:48,49.274790231,19.980922183,976.0,,
T,2019-07-24 07:37:50,49.274752093,19.980936600,976.0,,
T,2019-07-24 07:37:56,49.274608428,19.980931822,976.8,,
T,2019-07-24 07:37:57,49.274608428,19.980931822,976.8,,
T,2019-07-24 07:38:01,49.274588646,19.980928805,977.0,,
T,2019-07-24 07:38:02,49.274569200,19.980930984,977.2,,
T,2019-07-24 07:38:03,49.274555873,19.980938947,977.4,,
T,2019-07-24 07:38:05,49.274538103,19.980961578,977.4,,
T,2019-07-24 07:38:10,49.274469875,19.980991166,978.2,,
T,2019-07-24 07:38:12,49.274446070,19.981004242,978.4,,
T,2019-07-24 07:38:14,49.274425115,19.981018826,978.6,,
T,2019-07-24 07:38:17,49.274400305,19.981033746,978.6,,
T,2019-07-24 07:38:25,49.274280611,19.980976162,980.4,,
T,2019-07-24 07:38:33,49.274149099,19.980970882,982.4,,
T,2019-07-24 07:38:36,49.274111213,19.980963673,983.0,,
T,2019-07-24 07:38:39,49.274081290,19.980964595,983.4,,
T,2019-07-24 07:38:48,49.273955058,19.980988065,985.0,,
T,2019-07-24 07:38:51,49.273892948,19.980991418,985.8,,
T,2019-07-24 07:38:53,49.273847938,19.980971636,986.6,,
T,2019-07-24 07:38:59,49.273735369,19.980986724,987.8,,
T,2019-07-24 07:39:02,49.273703601,19.980997285,988.2,,
T,2019-07-24 07:39:05,49.273667391,19.980997201,988.4,,
T,2019-07-24 07:39:07,49.273647862,19.980977923,988.8,,
T,2019-07-24 07:39:10,49.273603605,19.980967361,989.4,,
T,2019-07-24 07:39:13,49.273577370,19.980945485,990.0,,
T,2019-07-24 07:39:15,49.273578124,19.980941378,990.0,,
T,2019-07-24 07:39:18,49.273543758,19.980922183,990.6,,
T,2019-07-24 07:39:19,49.273524564,19.980920507,991.0,,
T,2019-07-24 07:39:20,49.273506459,19.980924195,991.0,,
T,2019-07-24 07:39:23,49.273484163,19.980936600,991.2,,
T,2019-07-24 07:39:24,49.273474691,19.980930816,991.4,,
T,2019-07-24 07:39:28,49.273375869,19.980921345,993.0,,
T,2019-07-24 07:39:31,49.273331109,19.980924698,993.6,,
T,2019-07-24 07:39:33,49.273303114,19.980919668,994.0,,
T,2019-07-24 07:39:36,49.273273693,19.980929140,994.4,,
T,2019-07-24 07:39:37,49.273255421,19.980931906,994.4,,
T,2019-07-24 07:39:41,49.273197418,19.980981862,994.6,,
T,2019-07-24 07:39:44,49.273163639,19.980990915,995.0,,
T,2019-07-24 07:39:46,49.273150563,19.980997033,995.0,,
T,2019-07-24 07:39:49,49.273124915,19.980994100,995.4,,
T,2019-07-24 07:39:51,49.273100942,19.980996614,995.6,,
T,2019-07-24 07:39:52,49.273092393,19.980992340,995.8,,
T,2019-07-24 07:39:55,49.273055177,19.980959063,996.4,,
T,2019-07-24 07:40:00,49.273023410,19.980916567,997.0,,
T,2019-07-24 07:40:04,49.272941351,19.980907682,997.6,,
T,2019-07-24 07:40:07,49.272894831,19.980875244,998.0,,
T,2019-07-24 07:40:14,49.272801960,19.980831658,998.6,,
T,2019-07-24 07:40:17,49.272788633,19.980845153,998.6,,
T,2019-07-24 07:40:19,49.272775892,19.980866527,998.6,,
T,2019-07-24 07:40:22,49.272765331,19.980920926,998.2,,
T,2019-07-24 07:40:25,49.272750579,19.980968116,997.8,,
T,2019-07-24 07:40:28,49.272741945,19.980975660,997.8,,
T,2019-07-24 07:40:30,49.272720739,19.980982365,997.8,,
T,2019-07-24 07:40:32,49.272712274,19.980994435,997.8,,
T,2019-07-24 07:40:36,49.272695342,19.981002649,997.8,,
T,2019-07-24 07:40:40,49.272686290,19.980996279,997.8,,
T,2019-07-24 07:40:41,49.272675309,19.981003990,997.8,,
T,2019-07-24 07:40:43,49.272661060,19.981020419,997.8,,
T,2019-07-24 07:40:46,49.272655779,19.980955040,998.2,,
T,2019-07-24 07:40:47,49.272656618,19.980934002,998.4,,
T,2019-07-24 07:40:50,49.272644548,19.980925117,998.6,,
T,2019-07-24 07:40:51,49.272636250,19.980926458,998.6,,
T,2019-07-24 07:40:53,49.272626108,19.980921512,998.6,,
T,2019-07-24 07:40:55,49.272619989,19.980960153,998.4,,
T,2019-07-24 07:40:56,49.272619653,19.980969876,998.4,,
T,2019-07-24 07:40:57,49.272611104,19.980970798,998.4,,
T,2019-07-24 07:40:58,49.272593502,19.980970295,998.4,,
T,2019-07-24 07:40:59,49.272574224,19.980967948,998.4,,
T,2019-07-24 07:41:00,49.272555280,19.980973145,998.6,,
T,2019-07-24 07:41:02,49.272546647,19.980965098,998.6,,
T,2019-07-24 07:41:04,49.272542875,19.980981862,998.6,,
T,2019-07-24 07:41:05,49.272540612,19.980985299,998.4,,
T,2019-07-24 07:41:09,49.272533404,19.980964344,998.6,,
T,2019-07-24 07:41:15,49.272529129,19.980956549,998.8,,
T,2019-07-24 07:41:23,49.272527704,19.980955124,998.8,,
T,2019-07-24 07:41:27,49.272527704,19.980956130,998.8,,
T,2019-07-24 07:41:41,49.272526531,19.980953448,998.8,,
T,2019-07-24 07:41:45,49.272526531,19.980946742,998.8,,
T,2019-07-24 07:42:03,49.272555532,19.980962835,998.6,,
T,2019-07-24 07:42:08,49.272550838,19.980947580,998.8,,
T,2019-07-24 07:42:10,49.272539271,19.980923189,999.0,,
T,2019-07-24 07:42:12,49.272524351,19.980918998,999.0,,
T,2019-07-24 07:42:16,49.272482106,19.980900558,999.4,,
T,2019-07-24 07:42:19,49.272455368,19.980927045,999.2,,
T,2019-07-24 07:42:22,49.272424690,19.980936768,999.4,,
T,2019-07-24 07:42:24,49.272416979,19.980945904,999.2,,
T,2019-07-24 07:42:30,49.272389822,19.980945149,999.4,,
T,2019-07-24 07:42:35,49.272355288,19.980965517,999.6,,
T,2019-07-24 07:42:39,49.272316899,19.980987310,999.8,,
T,2019-07-24 07:42:40,49.272294184,19.981003320,999.8,,
T,2019-07-24 07:42:44,49.272251939,19.981029052,999.8,,
T,2019-07-24 07:42:45,49.272236936,19.981021844,1000.0,,
T,2019-07-24 07:42:48,49.272208018,19.981028968,1000.2,,
T,2019-07-24 07:42:51,49.272167869,19.981036847,1000.6,,
T,2019-07-24 07:42:55,49.272127049,19.981028968,1001.2,,
T,2019-07-24 07:42:56,49.272108441,19.981043721,1001.2,,
T,2019-07-24 07:42:57,49.272093019,19.981054449,1001.4,,
T,2019-07-24 07:42:59,49.272072148,19.981080433,1001.6,,
T,2019-07-24 07:43:02,49.272053959,19.981089318,1001.6,,
T,2019-07-24 07:43:03,49.272032669,19.981074398,1002.0,,
T,2019-07-24 07:43:07,49.271983467,19.981054701,1002.6,,
T,2019-07-24 07:43:09,49.271967877,19.981061658,1002.6,,
T,2019-07-24 07:43:12,49.271930661,19.981086720,1002.8,,
T,2019-07-24 07:43:14,49.271906773,19.981124606,1002.6,,
T,2019-07-24 07:43:15,49.271903588,19.981130473,1002.6,,
T,2019-07-24 07:43:18,49.271880118,19.981096946,1003.0,,
T,2019-07-24 07:43:20,49.271840639,19.981093509,1003.2,,
T,2019-07-24 07:43:23,49.271796970,19.981105998,1003.4,,
T,2019-07-24 07:43:25,49.271755731,19.981107423,1003.4,,
T,2019-07-24 07:43:26,49.271740224,19.981106920,1003.6,,
T,2019-07-24 07:43:29,49.271696722,19.981092252,1003.8,,
T,2019-07-24 07:43:31,49.271657662,19.981104992,1004.2,,
